line_id,entry_id,period,voucher_type,voucher_subtype,line_no,posting_date,created_at,user,account,account_number,account_name,root_type,debit,credit,party_type,party,against,cost_center,remarks,company
dfb8c86b64,ACC-SINV-2025-00284,P1,Sales Invoice,Sales Invoice,5,2025-06-18,2025-06-18 16:04:17.089959,ar.clerk@meridian.example,4110 - Sales - MTC,4110,Sales,Income,0.0,389.52,,,Kestrel Foods,Warehouse - MTC,Customer order Kestrel Foods Jun 2025,Meridian Trading Co.
ef1a9c2a4a,ACC-SINV-2025-00284,P1,Sales Invoice,Sales Invoice,6,2025-06-18,2025-06-18 16:04:17.089959,ar.clerk@meridian.example,4120 - Service - MTC,4120,Service,Income,0.0,7831.0,,,Kestrel Foods,Sales Ops - MTC,Customer order Kestrel Foods Jun 2025,Meridian Trading Co.
02a4125a80,ACC-SINV-2025-00285,P1,Sales Invoice,Sales Invoice,1,2025-06-18,2025-06-18 12:17:12.965359,ar.clerk@meridian.example,4110 - Sales - MTC,4110,Sales,Income,0.0,820.44,,,Brightline Offices,Warehouse - MTC,Customer order Brightline Offices Jun 2025,Meridian Trading Co.
73d18d2952,ACC-SINV-2025-00285,P1,Sales Invoice,Sales Invoice,2,2025-06-18,2025-06-18 12:17:12.965359,ar.clerk@meridian.example,4130 - Freight Income - MTC,4130,Freight Income,Income,0.0,92.34,,,Brightline Offices,Admin - MTC,Customer order Brightline Offices Jun 2025,Meridian Trading Co.
8e4917455a,ACC-SINV-2025-00285,P1,Sales Invoice,Sales Invoice,3,2025-06-18,2025-06-18 12:17:12.965359,ar.clerk@meridian.example,4110 - Sales - MTC,4110,Sales,Income,0.0,968.61,,,Brightline Offices,Sales Ops - MTC,Customer order Brightline Offices Jun 2025,Meridian Trading Co.
9c3b49ab0c,ACC-SINV-2025-00285,P1,Sales Invoice,Sales Invoice,4,2025-06-18,2025-06-18 12:17:12.965359,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,1994.27,0.0,Customer,Brightline Offices,"4110 - Sales - MTC,4130 - Freight Income - MTC",,Customer order Brightline Offices Jun 2025,Meridian Trading Co.
d1a13c5e7f,ACC-SINV-2025-00285,P1,Sales Invoice,Sales Invoice,5,2025-06-18,2025-06-18 12:17:12.965359,ar.clerk@meridian.example,ST 6% - MTC,,ST 6%,Liability,0.0,112.88,,,Brightline Offices,Admin - MTC,Customer order Brightline Offices Jun 2025,Meridian Trading Co.
0b579f020a,ACC-SINV-2025-00300,P1,Sales Invoice,Sales Invoice,1,2025-06-18,2025-06-18 10:26:46.729093,ar.clerk@meridian.example,4110 - Sales - MTC,4110,Sales,Income,0.0,590.25,,,Northwind Retail,Sales Ops - MTC,Customer order Northwind Retail Jun 2025,Meridian Trading Co.
100e755c34,ACC-SINV-2025-00300,P1,Sales Invoice,Sales Invoice,2,2025-06-18,2025-06-18 10:26:46.729093,ar.clerk@meridian.example,4110 - Sales - MTC,4110,Sales,Income,0.0,231.6,,,Northwind Retail,Warehouse - MTC,Customer order Northwind Retail Jun 2025,Meridian Trading Co.
2b4af580c0,ACC-SINV-2025-00300,P1,Sales Invoice,Sales Invoice,3,2025-06-18,2025-06-18 10:26:46.729093,ar.clerk@meridian.example,ST 6% - MTC,,ST 6%,Liability,0.0,177.26,,,Northwind Retail,Admin - MTC,Customer order Northwind Retail Jun 2025,Meridian Trading Co.
64e6956194,ACC-SINV-2025-00300,P1,Sales Invoice,Sales Invoice,4,2025-06-18,2025-06-18 10:26:46.729093,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,3131.67,0.0,Customer,Northwind Retail,"4130 - Freight Income - MTC,4110 - Sales - MTC",,Customer order Northwind Retail Jun 2025,Meridian Trading Co.
ca09ec7553,ACC-SINV-2025-00300,P1,Sales Invoice,Sales Invoice,5,2025-06-18,2025-06-18 10:26:46.729093,ar.clerk@meridian.example,4130 - Freight Income - MTC,4130,Freight Income,Income,0.0,2132.56,,,Northwind Retail,Admin - MTC,Customer order Northwind Retail Jun 2025,Meridian Trading Co.
0c8f5c0359,ACC-SINV-2025-00301,P1,Sales Invoice,Sales Invoice,1,2025-06-18,2025-06-18 10:18:09.100025,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,843.15,0.0,Customer,Ovation Events,4110 - Sales - MTC,,Customer order Ovation Events Jun 2025,Meridian Trading Co.
0d3ed3f7bc,ACC-SINV-2025-00301,P1,Sales Invoice,Sales Invoice,2,2025-06-18,2025-06-18 10:18:09.100025,ar.clerk@meridian.example,4110 - Sales - MTC,4110,Sales,Income,0.0,843.15,,,Ovation Events,Sales Ops - MTC,Customer order Ovation Events Jun 2025,Meridian Trading Co.
3a2b90e206,ACC-SINV-2025-00310,P1,Sales Invoice,Sales Invoice,1,2025-06-18,2025-06-23 08:04:07.338736,ar.clerk@meridian.example,4110 - Sales - MTC,4110,Sales,Income,0.0,982.05,,,Brightline Offices,Warehouse - MTC,Customer order Brightline Offices Jun 2025,Meridian Trading Co.
3b7edd3acc,ACC-SINV-2025-00310,P1,Sales Invoice,Sales Invoice,2,2025-06-18,2025-06-23 08:04:07.338736,ar.clerk@meridian.example,ST 6% - MTC,,ST 6%,Liability,0.0,58.92,,,Brightline Offices,Admin - MTC,Customer order Brightline Offices Jun 2025,Meridian Trading Co.
a25ddbc034,ACC-SINV-2025-00310,P1,Sales Invoice,Sales Invoice,3,2025-06-18,2025-06-23 08:04:07.338736,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,1040.97,0.0,Customer,Brightline Offices,4110 - Sales - MTC,,Customer order Brightline Offices Jun 2025,Meridian Trading Co.
0616cf8a23,ACC-PAY-2025-00308,P1,Payment Entry,Payment Entry,1,2025-06-19,2025-06-19 16:17:57.687888,ar.clerk@meridian.example,1210 - Primary Checking - MTC,1210,Primary Checking,Asset,499.94,0.0,,,Juniper & Co,,Amount USD 499.94 received from Juniper & Co | Transaction reference no ACH-25-00231 dated 2025-06-19 | Amount USD 499.94 adjusted against Sales Invoice ACC-SINV-2025-00231,Meridian Trading Co.
4fa2aaf10a,ACC-PAY-2025-00308,P1,Payment Entry,Payment Entry,2,2025-06-19,2025-06-19 16:17:57.687888,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,0.0,499.94,Customer,Juniper & Co,1210 - Primary Checking - MTC,,Amount USD 499.94 received from Juniper & Co | Transaction reference no ACH-25-00231 dated 2025-06-19 | Amount USD 499.94 adjusted against Sales Invoice ACC-SINV-2025-00231,Meridian Trading Co.
16f46bc37b,ACC-PAY-2025-00362,P1,Payment Entry,Payment Entry,1,2025-06-19,2025-06-19 17:13:28.599552,ap.clerk@meridian.example,2110 - Creditors - MTC,2110,Creditors,Liability,14201.8,0.0,Supplier,Quill Marketing Group,1210 - Primary Checking - MTC,,Amount USD 14201.8 paid to Quill Marketing Group | Transaction reference no ACH-25-00149 dated 2025-06-19 | Amount USD 14201.8 adjusted against Purchase Invoice ACC-PINV-2025-00149,Meridian Trading Co.
f16f6b0382,ACC-PAY-2025-00362,P1,Payment Entry,Payment Entry,2,2025-06-19,2025-06-19 17:13:28.599552,ap.clerk@meridian.example,1210 - Primary Checking - MTC,1210,Primary Checking,Asset,0.0,14201.8,,,Quill Marketing Group,,Amount USD 14201.8 paid to Quill Marketing Group | Transaction reference no ACH-25-00149 dated 2025-06-19 | Amount USD 14201.8 adjusted against Purchase Invoice ACC-PINV-2025-00149,Meridian Trading Co.
1333837884,ACC-SINV-2025-00291,P1,Sales Invoice,Sales Invoice,1,2025-06-19,2025-06-19 12:15:00.788038,ar.clerk@meridian.example,ST 6% - MTC,,ST 6%,Liability,0.0,181.57,,,Halstrom Supply,Admin - MTC,Customer order Halstrom Supply Jun 2025,Meridian Trading Co.
9947c978cb,ACC-SINV-2025-00291,P1,Sales Invoice,Sales Invoice,2,2025-06-19,2025-06-19 12:15:00.788038,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,3207.77,0.0,Customer,Halstrom Supply,4110 - Sales - MTC,,Customer order Halstrom Supply Jun 2025,Meridian Trading Co.
9b3240197f,ACC-SINV-2025-00291,P1,Sales Invoice,Sales Invoice,3,2025-06-19,2025-06-19 12:15:00.788038,ar.clerk@meridian.example,4110 - Sales - MTC,4110,Sales,Income,0.0,3026.2,,,Halstrom Supply,Sales Ops - MTC,Customer order Halstrom Supply Jun 2025,Meridian Trading Co.
5ad48fc726,ACC-SINV-2025-00298,P1,Sales Invoice,Sales Invoice,1,2025-06-19,2025-06-19 18:25:40.415339,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,1244.06,0.0,Customer,Pactrail Sports,4110 - Sales - MTC,,Customer order Pactrail Sports Jun 2025,Meridian Trading Co.
a500ec31ec,ACC-SINV-2025-00298,P1,Sales Invoice,Sales Invoice,2,2025-06-19,2025-06-19 18:25:40.415339,ar.clerk@meridian.example,4110 - Sales - MTC,4110,Sales,Income,0.0,1173.64,,,Pactrail Sports,Warehouse - MTC,Customer order Pactrail Sports Jun 2025,Meridian Trading Co.
bc69f0c545,ACC-SINV-2025-00298,P1,Sales Invoice,Sales Invoice,3,2025-06-19,2025-06-19 18:25:40.415339,ar.clerk@meridian.example,ST 6% - MTC,,ST 6%,Liability,0.0,70.42,,,Pactrail Sports,Admin - MTC,Customer order Pactrail Sports Jun 2025,Meridian Trading Co.
19d92b6c66,ACC-SINV-2025-00313,P1,Sales Invoice,Sales Invoice,1,2025-06-19,2025-06-19 14:02:03.418236,ar.clerk@meridian.example,4110 - Sales - MTC,4110,Sales,Income,0.0,1131.12,,,Ovation Events,Sales Ops - MTC,Customer order Ovation Events Jun 2025,Meridian Trading Co.
92cdd81b55,ACC-SINV-2025-00313,P1,Sales Invoice,Sales Invoice,2,2025-06-19,2025-06-19 14:02:03.418236,ar.clerk@meridian.example,4120 - Service - MTC,4120,Service,Income,0.0,4856.55,,,Ovation Events,Sales Ops - MTC,Customer order Ovation Events Jun 2025,Meridian Trading Co.
c7b865ac2d,ACC-SINV-2025-00313,P1,Sales Invoice,Sales Invoice,3,2025-06-19,2025-06-19 14:02:03.418236,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,5987.67,0.0,Customer,Ovation Events,"4110 - Sales - MTC,4120 - Service - MTC",,Customer order Ovation Events Jun 2025,Meridian Trading Co.
107a5a4e2d,ACC-SINV-2025-00321,P1,Sales Invoice,Sales Invoice,1,2025-06-19,2025-06-19 18:28:16.670092,ar.clerk@meridian.example,4110 - Sales - MTC,4110,Sales,Income,0.0,248.6,,,Cascade Outfitters,Warehouse - MTC,Customer order Cascade Outfitters Jun 2025,Meridian Trading Co.
2319952b25,ACC-SINV-2025-00321,P1,Sales Invoice,Sales Invoice,2,2025-06-19,2025-06-19 18:28:16.670092,ar.clerk@meridian.example,ST 6% - MTC,,ST 6%,Liability,0.0,35.58,,,Cascade Outfitters,Admin - MTC,Customer order Cascade Outfitters Jun 2025,Meridian Trading Co.
4296649343,ACC-SINV-2025-00321,P1,Sales Invoice,Sales Invoice,3,2025-06-19,2025-06-19 18:28:16.670092,ar.clerk@meridian.example,4110 - Sales - MTC,4110,Sales,Income,0.0,344.32,,,Cascade Outfitters,Sales Ops - MTC,Customer order Cascade Outfitters Jun 2025,Meridian Trading Co.
b62bf5a8ca,ACC-SINV-2025-00321,P1,Sales Invoice,Sales Invoice,4,2025-06-19,2025-06-19 18:28:16.670092,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,628.5,0.0,Customer,Cascade Outfitters,4110 - Sales - MTC,,Customer order Cascade Outfitters Jun 2025,Meridian Trading Co.
181864f73f,ACC-JV-2025-00057,P1,Journal Entry,Journal Entry,1,2025-06-20,2025-06-20 09:42:36.333464,controller@meridian.example,5211 - Print and Stationery - MTC,5211,Print and Stationery,Expense,1496.92,0.0,,,5207 - Marketing Expenses - MTC,Admin - MTC,,Meridian Trading Co.
6e7c47319e,ACC-JV-2025-00057,P1,Journal Entry,Journal Entry,2,2025-06-20,2025-06-20 09:42:36.333464,controller@meridian.example,5207 - Marketing Expenses - MTC,5207,Marketing Expenses,Expense,0.0,1496.92,,,5211 - Print and Stationery - MTC,Admin - MTC,,Meridian Trading Co.
01b7599054,ACC-PAY-2025-00309,P1,Payment Entry,Payment Entry,1,2025-06-20,2025-06-20 18:27:20.566508,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,0.0,11105.04,Customer,Timberline Schools,1210 - Primary Checking - MTC,,Amount USD 11105.04 received from Timberline Schools | Transaction reference no ACH-25-00234 dated 2025-06-20 | Amount USD 11105.04 adjusted against Sales Invoice ACC-SINV-2025-00234,Meridian Trading Co.
d80e9fc93f,ACC-PAY-2025-00309,P1,Payment Entry,Payment Entry,2,2025-06-20,2025-06-20 18:27:20.566508,ar.clerk@meridian.example,1210 - Primary Checking - MTC,1210,Primary Checking,Asset,11105.04,0.0,,,Timberline Schools,,Amount USD 11105.04 received from Timberline Schools | Transaction reference no ACH-25-00234 dated 2025-06-20 | Amount USD 11105.04 adjusted against Sales Invoice ACC-SINV-2025-00234,Meridian Trading Co.
6a184eb867,ACC-PAY-2025-00344,P1,Payment Entry,Payment Entry,1,2025-06-20,2025-06-20 13:26:45.906054,ap.clerk@meridian.example,1210 - Primary Checking - MTC,1210,Primary Checking,Asset,0.0,1959.78,,,Orchard Wholesale,,Amount USD 1959.78 paid to Orchard Wholesale | Transaction reference no ACH-25-00127 dated 2025-06-20 | Amount USD 1959.78 adjusted against Purchase Invoice ACC-PINV-2025-00127,Meridian Trading Co.
8f91ee3bd5,ACC-PAY-2025-00344,P1,Payment Entry,Payment Entry,2,2025-06-20,2025-06-20 13:26:45.906054,ap.clerk@meridian.example,2110 - Creditors - MTC,2110,Creditors,Liability,1959.78,0.0,Supplier,Orchard Wholesale,1210 - Primary Checking - MTC,,Amount USD 1959.78 paid to Orchard Wholesale | Transaction reference no ACH-25-00127 dated 2025-06-20 | Amount USD 1959.78 adjusted against Purchase Invoice ACC-PINV-2025-00127,Meridian Trading Co.
10860138c7,ACC-SINV-2025-00286,P1,Sales Invoice,Sales Invoice,1,2025-06-20,2025-06-20 16:17:10.805547,ar.clerk@meridian.example,4110 - Sales - MTC,4110,Sales,Income,0.0,174.76,,,Summit Rentals,Sales Ops - MTC,Customer order Summit Rentals Jun 2025,Meridian Trading Co.
86baaa8c07,ACC-SINV-2025-00286,P1,Sales Invoice,Sales Invoice,2,2025-06-20,2025-06-20 16:17:10.805547,ar.clerk@meridian.example,4130 - Freight Income - MTC,4130,Freight Income,Income,0.0,1232.14,,,Summit Rentals,Admin - MTC,Customer order Summit Rentals Jun 2025,Meridian Trading Co.
e32d759be3,ACC-SINV-2025-00286,P1,Sales Invoice,Sales Invoice,3,2025-06-20,2025-06-20 16:17:10.805547,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,1491.31,0.0,Customer,Summit Rentals,"4110 - Sales - MTC,4130 - Freight Income - MTC",,Customer order Summit Rentals Jun 2025,Meridian Trading Co.
f386dc654c,ACC-SINV-2025-00286,P1,Sales Invoice,Sales Invoice,4,2025-06-20,2025-06-20 16:17:10.805547,ar.clerk@meridian.example,ST 6% - MTC,,ST 6%,Liability,0.0,84.41,,,Summit Rentals,Admin - MTC,Customer order Summit Rentals Jun 2025,Meridian Trading Co.
01894e2e2c,ACC-SINV-2025-00323,P1,Sales Invoice,Sales Invoice,1,2025-06-20,2025-06-20 13:55:56.078663,ar.clerk@meridian.example,ST 6% - MTC,,ST 6%,Liability,0.0,75.16,,,Brightline Offices,Admin - MTC,Customer order Brightline Offices Jun 2025,Meridian Trading Co.
32d02e3415,ACC-SINV-2025-00323,P1,Sales Invoice,Sales Invoice,2,2025-06-20,2025-06-20 13:55:56.078663,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,1327.87,0.0,Customer,Brightline Offices,4110 - Sales - MTC,,Customer order Brightline Offices Jun 2025,Meridian Trading Co.
47eb0d81fb,ACC-SINV-2025-00323,P1,Sales Invoice,Sales Invoice,3,2025-06-20,2025-06-20 13:55:56.078663,ar.clerk@meridian.example,4110 - Sales - MTC,4110,Sales,Income,0.0,1252.71,,,Brightline Offices,Warehouse - MTC,Customer order Brightline Offices Jun 2025,Meridian Trading Co.
2be94edf9e,ACC-PAY-2025-00355,P1,Payment Entry,Payment Entry,1,2025-06-21,2025-06-23 13:54:18.748347,ap.clerk@meridian.example,1210 - Primary Checking - MTC,1210,Primary Checking,Asset,0.0,13629.66,,,Cobalt IT Services,,Amount USD 13629.66 paid to Cobalt IT Services | Transaction reference no ACH-25-00142 dated 2025-06-21 | Amount USD 13629.66 adjusted against Purchase Invoice ACC-PINV-2025-00142,Meridian Trading Co.
314969c327,ACC-PAY-2025-00355,P1,Payment Entry,Payment Entry,2,2025-06-21,2025-06-23 13:54:18.748347,ap.clerk@meridian.example,2110 - Creditors - MTC,2110,Creditors,Liability,13629.66,0.0,Supplier,Cobalt IT Services,1210 - Primary Checking - MTC,,Amount USD 13629.66 paid to Cobalt IT Services | Transaction reference no ACH-25-00142 dated 2025-06-21 | Amount USD 13629.66 adjusted against Purchase Invoice ACC-PINV-2025-00142,Meridian Trading Co.
4d66abb797,ACC-PAY-2025-00359,P1,Payment Entry,Payment Entry,1,2025-06-21,2025-06-23 11:39:57.736714,ap.clerk@meridian.example,2110 - Creditors - MTC,2110,Creditors,Liability,17094.7,0.0,Supplier,Metro Utilities,1210 - Primary Checking - MTC,,Amount USD 17094.7 paid to Metro Utilities | Transaction reference no ACH-25-00146 dated 2025-06-21 | Amount USD 17094.7 adjusted against Purchase Invoice ACC-PINV-2025-00146,Meridian Trading Co.
ea1cf574bb,ACC-PAY-2025-00359,P1,Payment Entry,Payment Entry,2,2025-06-21,2025-06-23 11:39:57.736714,ap.clerk@meridian.example,1210 - Primary Checking - MTC,1210,Primary Checking,Asset,0.0,17094.7,,,Metro Utilities,,Amount USD 17094.7 paid to Metro Utilities | Transaction reference no ACH-25-00146 dated 2025-06-21 | Amount USD 17094.7 adjusted against Purchase Invoice ACC-PINV-2025-00146,Meridian Trading Co.
584b219786,ACC-PAY-2025-00305,P1,Payment Entry,Payment Entry,1,2025-06-22,2025-06-23 11:46:47.991600,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,0.0,1174.08,Customer,Ovation Events,1210 - Primary Checking - MTC,,Amount USD 1174.08 received from Ovation Events | Transaction reference no ACH-25-00228 dated 2025-06-22 | Amount USD 1174.08 adjusted against Sales Invoice ACC-SINV-2025-00228,Meridian Trading Co.
e532bef74c,ACC-PAY-2025-00305,P1,Payment Entry,Payment Entry,2,2025-06-22,2025-06-23 11:46:47.991600,ar.clerk@meridian.example,1210 - Primary Checking - MTC,1210,Primary Checking,Asset,1174.08,0.0,,,Ovation Events,,Amount USD 1174.08 received from Ovation Events | Transaction reference no ACH-25-00228 dated 2025-06-22 | Amount USD 1174.08 adjusted against Sales Invoice ACC-SINV-2025-00228,Meridian Trading Co.
4f6713ab83,ACC-PAY-2025-00334,P1,Payment Entry,Payment Entry,1,2025-06-22,2025-06-23 16:54:26.017924,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,0.0,8735.76,Customer,Pactrail Sports,1210 - Primary Checking - MTC,,Amount USD 8735.76 received from Pactrail Sports | Transaction reference no ACH-25-00263 dated 2025-06-22 | Amount USD 8735.76 adjusted against Sales Invoice ACC-SINV-2025-00263,Meridian Trading Co.
efacfdcfec,ACC-PAY-2025-00334,P1,Payment Entry,Payment Entry,2,2025-06-22,2025-06-23 16:54:26.017924,ar.clerk@meridian.example,1210 - Primary Checking - MTC,1210,Primary Checking,Asset,8735.76,0.0,,,Pactrail Sports,,Amount USD 8735.76 received from Pactrail Sports | Transaction reference no ACH-25-00263 dated 2025-06-22 | Amount USD 8735.76 adjusted against Sales Invoice ACC-SINV-2025-00263,Meridian Trading Co.
2a29ae0ecd,ACC-PAY-2025-00418,P1,Payment Entry,Payment Entry,1,2025-06-22,2025-06-23 13:05:11.215729,ap.clerk@meridian.example,2110 - Creditors - MTC,2110,Creditors,Liability,7126.34,0.0,Supplier,Orchard Wholesale,1210 - Primary Checking - MTC,,Amount USD 7126.34 paid to Orchard Wholesale | Transaction reference no ACH-25-00163 dated 2025-06-22 | Amount USD 7126.34 adjusted against Purchase Invoice ACC-PINV-2025-00163,Meridian Trading Co.
71991a16a1,ACC-PAY-2025-00418,P1,Payment Entry,Payment Entry,2,2025-06-22,2025-06-23 13:05:11.215729,ap.clerk@meridian.example,1210 - Primary Checking - MTC,1210,Primary Checking,Asset,0.0,7126.34,,,Orchard Wholesale,,Amount USD 7126.34 paid to Orchard Wholesale | Transaction reference no ACH-25-00163 dated 2025-06-22 | Amount USD 7126.34 adjusted against Purchase Invoice ACC-PINV-2025-00163,Meridian Trading Co.
ac7f6e3af2,ACC-PAY-2025-00350,P1,Payment Entry,Payment Entry,1,2025-06-23,2025-06-23 16:45:41.085499,ap.clerk@meridian.example,2110 - Creditors - MTC,2110,Creditors,Liability,574.49,0.0,Supplier,Vulcan Materials Co,1210 - Primary Checking - MTC,,Amount USD 574.49 paid to Vulcan Materials Co | Transaction reference no ACH-25-00136 dated 2025-06-23 | Amount USD 574.49 adjusted against Purchase Invoice ACC-PINV-2025-00136,Meridian Trading Co.
d6b5773b0b,ACC-PAY-2025-00350,P1,Payment Entry,Payment Entry,2,2025-06-23,2025-06-23 16:45:41.085499,ap.clerk@meridian.example,1210 - Primary Checking - MTC,1210,Primary Checking,Asset,0.0,574.49,,,Vulcan Materials Co,,Amount USD 574.49 paid to Vulcan Materials Co | Transaction reference no ACH-25-00136 dated 2025-06-23 | Amount USD 574.49 adjusted against Purchase Invoice ACC-PINV-2025-00136,Meridian Trading Co.
6d3034ff65,ACC-PAY-2025-00358,P1,Payment Entry,Payment Entry,1,2025-06-23,2025-06-23 15:55:25.402307,ap.clerk@meridian.example,2110 - Creditors - MTC,2110,Creditors,Liability,10388.51,0.0,Supplier,Metro Utilities,1210 - Primary Checking - MTC,,Amount USD 10388.51 paid to Metro Utilities | Transaction reference no ACH-25-00145 dated 2025-06-23 | Amount USD 10388.51 adjusted against Purchase Invoice ACC-PINV-2025-00145,Meridian Trading Co.
e6d8159f65,ACC-PAY-2025-00358,P1,Payment Entry,Payment Entry,2,2025-06-23,2025-06-23 15:55:25.402307,ap.clerk@meridian.example,1210 - Primary Checking - MTC,1210,Primary Checking,Asset,0.0,10388.51,,,Metro Utilities,,Amount USD 10388.51 paid to Metro Utilities | Transaction reference no ACH-25-00145 dated 2025-06-23 | Amount USD 10388.51 adjusted against Purchase Invoice ACC-PINV-2025-00145,Meridian Trading Co.
